Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,NeuerFall,NeuerTodesfall,NeuGenesen,AnzahlGenesen,IstErkrankungsbeginn
LK Emsland,A35-A59,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A35-A59,M,2,0,12/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A35-A59,M,4,0,12/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A35-A59,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A35-A59,M,8,0,13/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A35-A59,M,2,0,13/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A35-A59,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A35-A59,M,5,0,13/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A35-A59,M,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A35-A59,M,2,0,14/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A35-A59,M,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A35-A59,M,6,0,14/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A60-A79,M,2,0,13/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,M,1,0,13/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A60-A79,M,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,M,1,0,14/11/2020 00:00,0,-9,-9,0,0
LK Friesland,A60-A79,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A35-A59,W,2,0,03/11/2020 00:00,0,-9,0,2,1
LK Grafschaft Bentheim,A35-A59,W,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A35-A59,W,1,0,03/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A35-A59,W,2,0,04/11/2020 00:00,0,-9,0,2,1
LK Grafschaft Bentheim,A35-A59,W,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A35-A59,W,1,0,04/11/2020 00:00,0,-9,1,1,1
LK Grafschaft Bentheim,A35-A59,W,5,0,04/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A35-A59,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A35-A59,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A35-A59,W,2,0,05/11/2020 00:00,0,-9,0,2,1
LK Grafschaft Bentheim,A35-A59,W,2,0,05/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,05/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A35-A59,W,2,0,06/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A35-A59,W,2,0,07/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,4,0,07/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A35-A59,W,1,0,08/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,08/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A35-A59,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,11/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A35-A59,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,3,0,12/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A35-A59,W,2,0,13/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A35-A59,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A35-A59,W,1,0,14/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A60-A79,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A60-A79,M,1,0,03/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A60-A79,M,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A60-A79,M,1,0,04/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,M,1,0,04/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A60-A79,M,1,0,05/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A60-A79,M,1,0,06/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,M,1,0,06/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A60-A79,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,M,2,0,07/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A60-A79,M,1,0,09/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A60-A79,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,M,1,0,11/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A60-A79,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,M,2,0,12/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A60-A79,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,M,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,M,1,0,14/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A60-A79,W,2,0,02/11/2020 00:00,0,-9,1,2,0
LK Grafschaft Bentheim,A60-A79,W,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A60-A79,W,1,0,04/11/2020 00:00,0,-9,1,1,1
LK Grafschaft Bentheim,A60-A79,W,1,0,04/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A60-A79,W,1,0,05/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,W,1,0,13/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A60-A79,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A60-A79,W,2,0,14/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A80+,M,1,0,04/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A80+,M,1,0,07/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A80+,M,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A80+,M,6,0,14/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A80+,W,1,0,01/11/2020 00:00,0,-9,0,1,0
LK Grafschaft Bentheim,A80+,W,1,0,06/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A80+,W,1,0,07/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A80+,W,1,0,10/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A80+,W,1,0,11/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A80+,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A80+,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A80+,W,11,0,14/11/2020 00:00,0,-9,-9,0,0
LK Leer,A00-A04,M,1,0,06/11/2020 00:00,0,-9,-9,0,1
LK Leer,A00-A04,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Leer,A00-A04,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Leer,A00-A04,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
LK Leer,A00-A04,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Leer,A05-A14,M,3,0,04/11/2020 00:00,0,-9,0,3,1
LK Leer,A05-A14,M,1,0,05/11/2020 00:00,0,-9,1,1,1
LK Leer,A05-A14,M,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Leer,A05-A14,M,2,0,07/11/2020 00:00,0,-9,-9,0,1
LK Leer,A05-A14,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
LK Leer,A05-A14,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Leer,A05-A14,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Leer,A05-A14,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Leer,A05-A14,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Leer,A05-A14,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Leer,A05-A14,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Leer,A15-A34,M,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Leer,A15-A34,M,2,0,04/11/2020 00:00,0,-9,0,2,1
LK Leer,A15-A34,M,2,0,04/11/2020 00:00,0,-9,1,2,1
LK Leer,A15-A34,M,3,0,06/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,06/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,2,0,06/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,07/11/2020 00:00,0,-9,1,1,1
LK Leer,A15-A34,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,2,0,07/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,08/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,2,0,09/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,2,0,11/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,3,0,11/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,2,0,11/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,2,0,12/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,2,0,12/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,2,0,13/11/2020 00:00,0,-9,-9,0,1
LK Leer,A15-A34,M,1,0,14/11/2020 00:00,1,-9,-9,0,1
LK Friesland,A60-A79,W,1,0,05/11/2020 00:00,0,-9,1,1,1
LK Friesland,A60-A79,W,1,0,05/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A60-A79,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,2,0,01/11/2020 00:00,0,-9,0,2,1
LK Emsland,A60-A79,W,1,0,01/11/2020 00:00,0,-9,0,1,1
LK Emsland,A60-A79,W,1,0,01/11/2020 00:00,0,-9,0,1,1
LK Emsland,A60-A79,W,3,0,02/11/2020 00:00,0,-9,0,3,1
LK Emsland,A60-A79,W,1,0,02/11/2020 00:00,0,-9,1,1,0
LK Emsland,A60-A79,W,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Emsland,A60-A79,W,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Emsland,A60-A79,W,1,0,03/11/2020 00:00,0,-9,1,1,1
LK Emsland,A60-A79,W,7,0,03/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A60-A79,W,1,0,03/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Emsland,A60-A79,W,2,0,04/11/2020 00:00,0,-9,0,2,1
LK Emsland,A60-A79,W,1,0,04/11/2020 00:00,0,-9,1,1,1
LK Emsland,A60-A79,W,1,0,04/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A60-A79,W,1,0,04/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Emsland,A60-A79,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Emsland,A60-A79,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Emsland,A60-A79,W,1,0,05/11/2020 00:00,0,-9,1,1,1
LK Emsland,A60-A79,W,1,0,05/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,05/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Emsland,A60-A79,W,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Emsland,A60-A79,W,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Emsland,A60-A79,W,1,0,06/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,06/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A60-A79,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,2,0,08/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,08/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,09/11/2020 00:00,0,-9,0,1,1
LK Emsland,A60-A79,W,1,0,09/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,2,0,10/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A60-A79,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,11/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A60-A79,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,3,0,12/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,13/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A60-A79,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A60-A79,W,1,0,14/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A80+,M,1,0,01/11/2020 00:00,0,-9,0,1,0
LK Emsland,A80+,M,1,0,02/11/2020 00:00,0,-9,1,1,0
LK Emsland,A80+,M,1,0,03/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A80+,M,1,0,04/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,M,1,0,04/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A80+,M,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Emsland,A80+,M,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Emsland,A80+,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,M,1,0,10/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A80+,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,M,2,0,11/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A80+,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,M,1,0,14/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A80+,unbekannt,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,W,1,0,01/11/2020 00:00,0,-9,0,1,1
LK Emsland,A80+,W,2,0,02/11/2020 00:00,0,-9,1,2,0
LK Emsland,A80+,W,2,0,03/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A80+,W,1,1,04/11/2020 00:00,0,0,-9,0,1
LK Emsland,A80+,W,5,0,04/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A80+,W,1,1,04/11/2020 00:00,0,0,-9,0,0
LK Emsland,A80+,W,1,0,05/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,W,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Emsland,A80+,W,1,0,06/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,W,1,0,09/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,W,1,0,09/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A80+,W,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,W,1,0,10/11/2020 00:00,0,-9,-9,0,0
LK Emsland,A80+,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,W,3,0,11/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,W,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Emsland,A80+,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A00-A04,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A00-A04,W,1,0,14/11/2020 00:00,0,-9,1,1,1
LK Friesland,A05-A14,M,3,0,14/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A05-A14,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A05-A14,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A05-A14,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A05-A14,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A05-A14,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,M,1,0,05/11/2020 00:00,0,-9,1,1,1
LK Friesland,A15-A34,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,M,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,M,1,0,09/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,M,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,M,1,0,11/11/2020 00:00,0,-9,-9,0,0
LK Friesland,A15-A34,M,1,0,12/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,M,2,0,13/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,M,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Friesland,A15-A34,W,4,0,05/11/2020 00:00,0,-9,1,4,1
LK Friesland,A15-A34,W,1,0,05/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,W,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Friesland,A15-A34,W,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Friesland,A15-A34,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,W,1,0,09/11/2020 00:00,0,-9,0,1,1
LK Friesland,A15-A34,W,1,0,10/11/2020 00:00,0,-9,-9,0,0
LK Friesland,A15-A34,W,2,0,13/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A15-A34,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A35-A59,M,1,0,01/11/2020 00:00,0,-9,0,1,1
LK Friesland,A35-A59,M,1,0,05/11/2020 00:00,0,-9,-9,0,0
LK Friesland,A35-A59,M,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Friesland,A35-A59,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A35-A59,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A35-A59,M,2,0,13/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A35-A59,M,2,0,14/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A35-A59,M,1,0,14/11/2020 00:00,0,-9,-9,0,0
LK Friesland,A35-A59,W,1,0,02/11/2020 00:00,0,-9,0,1,1
LK Friesland,A35-A59,W,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Friesland,A35-A59,W,2,0,05/11/2020 00:00,0,-9,0,2,1
LK Friesland,A35-A59,W,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Friesland,A35-A59,W,1,0,06/11/2020 00:00,0,-9,0,1,1
LK Friesland,A35-A59,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A35-A59,W,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Friesland,A35-A59,W,1,0,07/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A35-A59,W,1,0,08/11/2020 00:00,0,-9,0,1,1
LK Friesland,A35-A59,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A35-A59,W,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A35-A59,W,1,0,14/11/2020 00:00,0,-9,1,1,1
LK Friesland,A60-A79,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Friesland,A60-A79,M,1,0,05/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A60-A79,M,1,0,08/11/2020 00:00,0,-9,1,1,1
LK Friesland,A60-A79,M,1,0,10/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A60-A79,M,1,0,13/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A60-A79,M,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A60-A79,M,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A80+,M,1,0,01/11/2020 00:00,0,-9,0,1,0
LK Friesland,A80+,unbekannt,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Friesland,A80+,W,1,1,05/11/2020 00:00,0,0,-9,0,1
LK Grafschaft Bentheim,A00-A04,M,1,0,04/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A00-A04,M,1,0,12/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A00-A04,W,2,0,04/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A00-A04,W,1,0,06/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A00-A04,W,1,0,07/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A00-A04,W,1,0,14/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A00-A04,W,1,0,14/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A05-A14,M,1,0,03/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A05-A14,M,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A05-A14,M,1,0,04/11/2020 00:00,0,-9,1,1,1
LK Grafschaft Bentheim,A05-A14,M,2,0,04/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A05-A14,M,1,0,05/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A05-A14,M,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A05-A14,M,1,0,07/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A05-A14,M,1,0,10/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A05-A14,W,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A05-A14,W,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A05-A14,W,1,0,05/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A05-A14,W,1,0,05/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A05-A14,W,1,0,07/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A05-A14,W,2,0,10/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A05-A14,W,1,0,11/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A05-A14,W,1,0,12/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A15-A34,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A15-A34,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A15-A34,M,1,0,03/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A15-A34,M,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A15-A34,M,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A15-A34,M,1,0,04/11/2020 00:00,0,-9,0,1,1
LK Grafschaft Bentheim,A15-A34,M,1,0,04/11/2020 00:00,0,-9,1,1,1
LK Grafschaft Bentheim,A15-A34,M,1,0,04/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A15-A34,M,2,0,04/11/2020 00:00,0,-9,-9,0,0
LK Grafschaft Bentheim,A15-A34,M,1,0,04/11/2020 00:00,0,-9,-9,0,1
LK Grafschaft Bentheim,A15-A34,M,1,0,05/11/2020 00:00,0,-9,0,1,1
